DCTPep_ID,Cell_Line,Disease,Cancer_Classified,Assay,Activity,Testing_Time,Literature
DCTPep01702,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=590 µg/ml,24 h,Patent
DCTPep01702,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=630 µg/ml,24 h,Patent
DCTPep01702,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01703,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=240 µg/ml,24 h,Patent
DCTPep01703,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=315 µg/ml,24 h,Patent
DCTPep01703,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=375 µg/ml,24 h,Patent
DCTPep01703,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=530 µg/ml,24 h,Patent
DCTPep01703,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=600 µg/ml,24 h,Patent
DCTPep01703,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=600 µg/ml,24 h,Patent
DCTPep01703,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01704,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01704,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01705,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=360 µg/ml,24 h,Patent
DCTPep01705,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=570 µg/ml,24 h,Patent
DCTPep01705,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=700 µg/ml,24 h,Patent
DCTPep01705,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=700 µg/ml,24 h,Patent
DCTPep01705,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=780 µg/ml,24 h,Patent
DCTPep01705,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=800 µg/ml,24 h,Patent
DCTPep01705,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=830 µg/ml,24 h,Patent
DCTPep01706,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=106 µg/ml,24 h,Patent
DCTPep01706,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=110 µg/ml,24 h,Patent
DCTPep01706,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=110 µg/ml,24 h,Patent
DCTPep01706,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=185 µg/ml,24 h,Patent
DCTPep01706,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=340 µg/ml,24 h,Patent
DCTPep01706,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=93 µg/ml,24 h,Patent
DCTPep01706,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01707,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01707,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=315 µg/ml,24 h,Patent
DCTPep01707,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=330 µg/ml,24 h,Patent
DCTPep01707,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=345 µg/ml,24 h,Patent
DCTPep01707,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=530 µg/ml,24 h,Patent
DCTPep01707,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=530 µg/ml,24 h,Patent
DCTPep01712,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=12 µg/ml,24 h,Patent
DCTPep01712,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=180 µg/ml,24 h,Patent
DCTPep01712,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=20 µg/ml,24 h,Patent
DCTPep01712,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=30 µg/ml,24 h,Patent
DCTPep01712,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=31 µg/ml,24 h,Patent
DCTPep01712,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=64 µg/ml,24 h,Patent
DCTPep01713,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01713,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01713,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01713,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01713,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01713,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01714,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01714,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01714,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01714,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01714,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01714,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01715,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01715,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01715,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01715,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01715,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01715,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01716,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01716,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01716,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01716,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01716,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=510 µg/ml,24 h,Patent
DCTPep01716,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=70 µg/ml,24 h,Patent
DCTPep01717,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01717,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01717,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=635 µg/ml,24 h,Patent
DCTPep01717,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01718,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01718,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01718,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=340 µg/ml,24 h,Patent
DCTPep01718,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=700 µg/ml,24 h,Patent
DCTPep01718,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=720 µg/ml,24 h,Patent
DCTPep01718,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01719,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=140 µg/ml,24 h,Patent
DCTPep01719,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=140 µg/ml,24 h,Patent
DCTPep01719,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=145 µg/ml,24 h,Patent
DCTPep01719,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=275 µg/ml,24 h,Patent
DCTPep01719,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=61 µg/ml,24 h,Patent
DCTPep01719,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=74 µg/ml,24 h,Patent
DCTPep01720,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=220 µg/ml,24 h,Patent
DCTPep01720,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=320 µg/ml,24 h,Patent
DCTPep01720,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=370 µg/ml,24 h,Patent
DCTPep01720,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=450 µg/ml,24 h,Patent
DCTPep01720,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=470 µg/ml,24 h,Patent
DCTPep01720,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=550 µg/ml,24 h,Patent
DCTPep01721,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=160 µg/ml,24 h,Patent
DCTPep01721,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=185 µg/ml,24 h,Patent
DCTPep01721,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=190 µg/ml,24 h,Patent
DCTPep01721,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=235 µg/ml,24 h,Patent
DCTPep01721,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=320 µg/ml,24 h,Patent
DCTPep01721,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=74 µg/ml,24 h,Patent
DCTPep01722,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=135 µg/ml,24 h,Patent
DCTPep01722,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=260 µg/ml,24 h,Patent
DCTPep01722,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=345 µg/ml,24 h,Patent
DCTPep01722,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=520 µg/ml,24 h,Patent
DCTPep01722,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01723,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=28 µg/ml,24 h,Patent
DCTPep01723,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=29 µg/ml,24 h,Patent
DCTPep01723,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=35 µg/ml,24 h,Patent
DCTPep01723,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=64 µg/ml,24 h,Patent
DCTPep01723,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=76 µg/ml,24 h,Patent
DCTPep01723,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=97 µg/ml,24 h,Patent
DCTPep01724,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=240 µg/ml,24 h,Patent
DCTPep01725,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=115 µg/ml,24 h,Patent
DCTPep01725,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=38 µg/ml,24 h,Patent
DCTPep01725,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=38 µg/ml,24 h,Patent
DCTPep01725,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=44 µg/ml,24 h,Patent
DCTPep01725,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=55 µg/ml,24 h,Patent
DCTPep01725,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=60 µg/ml,24 h,Patent
DCTPep01726,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01726,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01726,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01726,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=555 µg/ml,24 h,Patent
DCTPep01726,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=600 µg/ml,24 h,Patent
DCTPep01726,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01727,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=100 µg/ml,24 h,Patent
DCTPep01727,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=11 µg/ml,24 h,Patent
DCTPep01727,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=130 µg/ml,24 h,Patent
DCTPep01727,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=18 µg/ml,24 h,Patent
DCTPep01727,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=52 µg/ml,24 h,Patent
DCTPep01727,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=54 µg/ml,24 h,Patent
DCTPep01728,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=30 µg/ml,24 h,Patent
DCTPep01728,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=40 µg/ml,24 h,Patent
DCTPep01728,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=40 µg/ml,24 h,Patent
DCTPep01728,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=45 µg/ml,24 h,Patent
DCTPep01728,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=65 µg/ml,24 h,Patent
DCTPep01729,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=115 µg/ml,24 h,Patent
DCTPep01729,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=12 µg/ml,24 h,Patent
DCTPep01729,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=13 µg/ml,24 h,Patent
DCTPep01729,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=150 µg/ml,24 h,Patent
DCTPep01729,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=170 µg/ml,24 h,Patent
DCTPep01729,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=19 µg/ml,24 h,Patent
DCTPep01729,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=22 µg/ml,24 h,Patent
DCTPep01729,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=270 µg/ml,24 h,Patent
DCTPep01729,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=360 µg/ml,24 h,Patent
DCTPep01729,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=63 µg/ml,24 h,Patent
DCTPep01729,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=70 µg/ml,24 h,Patent
DCTPep01729,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=97 µg/ml,24 h,Patent
DCTPep01730,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=110 µg/ml,24 h,Patent
DCTPep01730,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=185 µg/ml,24 h,Patent
DCTPep01730,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=380 µg/ml,24 h,Patent
DCTPep01730,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=440 µg/ml,24 h,Patent
DCTPep01730,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=640 µg/ml,24 h,Patent
DCTPep01730,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=93 µg/ml,24 h,Patent
DCTPep01731,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01731,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01731,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01731,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=555 µg/ml,24 h,Patent
DCTPep01731,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=920 µg/ml,24 h,Patent
DCTPep01731,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01732,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=120 µg/ml,24 h,Patent
DCTPep01732,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=170 µg/ml,24 h,Patent
DCTPep01732,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=240 µg/ml,24 h,Patent
DCTPep01732,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=250 µg/ml,24 h,Patent
DCTPep01732,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=370 µg/ml,24 h,Patent
DCTPep01732,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=50 µg/ml,24 h,Patent
DCTPep01733,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01733,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01733,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01733,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01733,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01733,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01734,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=120 µg/ml,24 h,Patent
DCTPep01734,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=150 µg/ml,24 h,Patent
DCTPep01734,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=175 µg/ml,24 h,Patent
DCTPep01734,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=220 µg/ml,24 h,Patent
DCTPep01734,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=82 µg/ml,24 h,Patent
DCTPep01735,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01735,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01735,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01735,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=540 µg/ml,24 h,Patent
DCTPep01735,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=630 µg/ml,24 h,Patent
DCTPep01735,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=720 µg/ml,24 h,Patent
DCTPep01737,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=92 µg/ml,24 h,Patent
DCTPep01738,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=210 µg/ml,24 h,Patent
DCTPep01739,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=32 µg/ml,24 h,Patent
DCTPep01739,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=33 µg/ml,24 h,Patent
DCTPep01739,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=40 µg/ml,24 h,Patent
DCTPep01739,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=46 µg/ml,24 h,Patent
DCTPep01739,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=54 µg/ml,24 h,Patent
DCTPep01739,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=7 µg/ml,24 h,Patent
DCTPep01740,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=130 µg/ml,24 h,Patent
DCTPep01741,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=86 µg/ml,24 h,Patent
DCTPep01742,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=45 µg/ml,24 h,Patent
DCTPep01743,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=17 µg/ml,24 h,Patent
DCTPep01743,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=23 µg/ml,24 h,Patent
DCTPep01743,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=32 µg/ml,24 h,Patent
DCTPep01743,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=43 µg/ml,24 h,Patent
DCTPep01743,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=44 µg/ml,24 h,Patent
DCTPep01743,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=47 µg/ml,24 h,Patent
DCTPep01744,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=315 µg/ml,24 h,Patent
DCTPep01744,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=330 µg/ml,24 h,Patent
DCTPep01744,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=400 µg/ml,24 h,Patent
DCTPep01744,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=640 µg/ml,24 h,Patent
DCTPep01744,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=750 µg/ml,24 h,Patent
DCTPep01744,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01745,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=160 µg/ml,24 h,Patent
DCTPep01746,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=340 µg/ml,24 h,Patent
DCTPep01748,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01748,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01748,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=600 µg/ml,24 h,Patent
DCTPep01748,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=760 µg/ml,24 h,Patent
DCTPep01748,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=770 µg/ml,24 h,Patent
DCTPep01748,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=950 µg/ml,24 h,Patent
DCTPep01749,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=84 µg/ml,24 h,Patent
DCTPep01750,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=260 µg/ml,24 h,Patent
DCTPep01750,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50=302 µg/ml,24 h,Patent
DCTPep01750,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=370 µg/ml,24 h,Patent
DCTPep01750,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=440 µg/ml,24 h,Patent
DCTPep01750,PC-3,Prostate carcinoma,Carcinoma,MTT assay,LD50=570 µg/ml,24 h,Patent
DCTPep01750,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=600 µg/ml,24 h,Patent
DCTPep01751,BMKC,Skin carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01751,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01751,NCI-H1299,Lung large cell carcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01751,SW480,Colon adenocarcinoma,Carcinoma,MTT assay,LD50=1000 µg/ml,24 h,Patent
DCTPep01751,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,LD50>1000 µg/ml,24 h,Patent
DCTPep01753,22Rv1,Prostate carcinoma,Carcinoma,MTT assay,LC50<3.125 µM,Not available,Patent
DCTPep01753,CL1,Prostate carcinoma,Carcinoma,MTT assay,LC50<3.125 µM,Not available,Patent
DCTPep01754,22Rv1,Prostate carcinoma,Carcinoma,MTT assay,LC50=3.125 µM,Not available,Patent
DCTPep01754,CL1,Prostate carcinoma,Carcinoma,MTT assay,LC50=3.125 µM,Not available,Patent
DCTPep01755,22Rv1,Prostate carcinoma,Carcinoma,MTT assay,LC50>100 µM,Not available,Patent
DCTPep01755,CL1,Prostate carcinoma,Carcinoma,MTT assay,LC50>100 µM,Not available,Patent
DCTPep01756,22Rv1,Prostate carcinoma,Carcinoma,MTT assay,LC50<3.125 µM,Not available,Patent
DCTPep01756,CL1,Prostate carcinoma,Carcinoma,MTT assay,LC50<3.125 µM,Not available,Patent
DCTPep01757,22Rv1,Prostate carcinoma,Carcinoma,MTT assay,LC50<3.125 µM,Not available,Patent
DCTPep01757,CL1,Prostate carcinoma,Carcinoma,MTT assay,LC50=3.125 µM,Not available,Patent
